variable,dummyVariable,typeEnd,databaseStart,variableStart,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes
INJ_01,INJ_01_cat2_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_m, cchs2010_m, cchs2012_m","cchs2001_p::INJA_01, cchs2003_p::INJC_01, cchs2005_p::INJE_01, [INJ_01]",cat,2,2,No,No,N/A,2,No,Injury,Injured in past 12 months,
INJ_01,INJ_01_cat2_NAa,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_m, cchs2010_m, cchs2012_m","cchs2001_p::INJA_01, cchs2003_p::INJC_01, cchs2005_p::INJE_01, [INJ_01]",cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Injury,Injured in past 12 months,
INJ_01,INJ_01_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_m, cchs2010_m, cchs2012_m","cchs2001_p::INJA_01, cchs2003_p::INJC_01, cchs2005_p::INJE_01, [INJ_01]",cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Injury,Injured in past 12 months,
INJ_01,INJ_01_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_m, cchs2010_m, cchs2012_m","cchs2001_p::INJA_01, cchs2003_p::INJC_01, cchs2005_p::INJE_01, [INJ_01]",cat,NA::b,2,missing,missing,N/A,else,else,Injury,Injured in past 12 months,
INJ_02,INJ_02_cat4_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::INJAG02, cchs2003_p::INJCG02, cchs2005_p::INJEG02, [INJG02]",cat,1,4,1 injury,1 injury,N/A,1,1 injury,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::INJAG02, cchs2003_p::INJCG02, cchs2005_p::INJEG02, [INJG02]",cat,2,4,2 injuries,2 injuries,N/A,2,2 injuries,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_3,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::INJAG02, cchs2003_p::INJCG02, cchs2005_p::INJEG02, [INJG02]",cat,3,4,3-5 injuries,3-5 injuries,N/A,3,3-5 injuries,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_4,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::INJAG02, cchs2003_p::INJCG02, cchs2005_p::INJEG02, [INJG02]",cat,4,4,6 or more injuries,6 or more injuries,N/A,4,6 or more injuries,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_1,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_02],cont,1,4,1 injury,1 injury,N/A,1,1 injury,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_2,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_02],cont,2,4,2 injuries,2 injuries,N/A,2,2 injuries,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_3,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_02],cont,3,4,3-5 injuries,3-5 injuries,N/A,"[3,5]",3-5 injuries,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_4,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_02],cont,4,4,6 or more injuries,6 or more injuries,N/A,"[6,30]",6 or more injuries,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_NAa,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::INJAG02, cchs2003_p::INJCG02, cchs2005_p::INJEG02, [INJG02]",cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::INJAG02, cchs2003_p::INJCG02, cchs2005_p::INJEG02, [INJG02]",cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2001_p::INJAG02, cchs2003_p::INJCG02, cchs2005_p::INJEG02, [INJG02]",cat,NA::b,4,missing,missing,N/A,else,else,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_NAa,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_02],cont,NA::a,4,not applicable,not applicable,N/A,96,not applicable,Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_NAb,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_02],cont,NA::b,4,missing,missing,N/A,"[97,99]",don't know (97); refusal (98); not stated (99),Number of injuries,Number of injuries in past 12 months,
INJ_02,INJ_02_cat4_NAb,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_02],cont,NA::b,4,missing,missing,N/A,else,else,Number of injuries,Number of injuries in past 12 months,
INJ_05,INJ_05_cat9_1,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,1,9,Multiple injuries,Multiple injuries,N/A,1,Multiple injuries,Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_2,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,2,9,Broken or fractured bones,Broken or fractured bones,N/A,2,Broken or fractured bones,Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_3,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,3,9,"Burn, scald, chemical burn","Burn, scald, chemical burn",N/A,3,"Burn, scald, chemical burn",Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_4,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,4,9,Dislocation,Dislocation,N/A,4,Dislocation,Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_5,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,5,9,Sprain or strain,Sprain or strain,N/A,5,Sprain or strain,Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_6,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,6,9,"Cut, puncture, animal or human bite","Cut, puncture, animal or human bite",N/A,6,"Cut, puncture, animal or human bite",Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_7,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,7,9,"Scrape, bruise, blister","Scrape, bruise, blister",N/A,7,"Scrape, bruise, blister",Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_8,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,8,9,Concussion or internal injury,Concussion or internal injury,N/A,8,Concussion or internal injury,Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_9,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,9,9,Other,Other,N/A,9,Other,Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_NAa,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,NA::a,9,not applicable,not applicable,N/A,96,not applicable,Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_NAb,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,NA::b,9,missing,missing,N/A,"[97,99]",don't know (97); refusal (98); not stated (99),Most serious injury - type,What type of injury did you have?,
INJ_05,INJ_05_cat9_NAb,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG05, cchs2005_p::INJEG05, [INJG05]",cat,NA::b,9,missing,missing,N/A,else,else,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_1,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,1,11,Multiple injuries,Multiple injuries,N/A,1,Multiple injuries,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_2,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,2,11,Broken or fractured bones,Broken or fractured bones,N/A,2,Broken or fractured bones,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_3,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,3,11,"Burn, scald, chemical burn","Burn, scald, chemical burn",N/A,3,"Burn, scald, chemical burn",Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_4,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,4,11,Dislocation,Dislocation,N/A,4,Dislocation,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_5,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,5,11,Sprain or strain,Sprain or strain,N/A,5,Sprain or strain,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_6,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,6,11,"Cut, puncture, animal bite","Cut, puncture, animal bite",N/A,6,"Cut, puncture, animal bite",Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_7,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,7,11,"Scrape, bruise, blister","Scrape, bruise, blister",N/A,7,"Scrape, bruise, blister",Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_8,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,8,11,Concussion or other brain injury,Concussion or other brain injury,N/A,8,Concussion or other brain injury,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_9,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,9,11,Poisoning,Poisoning,N/A,9,Poisoning,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_10,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,10,11,Injury to internal organs,Injury to internal organs,N/A,10,Injury to internal organs,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_11,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,11,11,Other,Other,N/A,11,Other,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_NAa,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,NA::a,11,not applicable,not applicable,N/A,96,not applicable,Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_NAb,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,NA::b,11,missing,missing,N/A,"[97,99]",don't know (97); refusal (98); not stated (99),Most serious injury - type,What type of injury did you have?,
INJ_05_A,INJ_05_A_cat11_NAb,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_05],cat,NA::b,11,missing,missing,N/A,else,else,Most serious injury - type,What type of injury did you have?,
INJ_06,INJ_06_cat10_1,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,1,10,Multiple sites,Multiple sites,N/A,1,Multiple sites,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_2,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,2,10,Eyes/head/neck,Eyes/head/neck,N/A,2,Eyes/head/neck,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_3,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,3,10,Shoulder/upper arm,Shoulder/upper arm,N/A,3,Shoulder/upper arm,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_4,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,4,10,Elbow/lower arm,Elbow/lower arm,N/A,4,Elbow/lower arm,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_5,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,5,10,Wrist/hand,Wrist/hand,N/A,5,Wrist/hand,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_6,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,6,10,Hip or thigh,Hip or thigh,N/A,6,Hip or thigh,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_7,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,7,10,"Knee, lower leg","Knee, lower leg",N/A,7,"Knee, lower leg",Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_8,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,8,10,"Ankle, foot","Ankle, foot",N/A,8,"Ankle, foot",Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_9,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,9,10,Upper or lower back/upper or lower spine,Upper or lower back/upper or lower spine,N/A,9,Upper or lower back/upper or lower spine,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_10,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,10,10,Chest or abdomen or pelvis,Chest or abdomen or pelvis,N/A,10,Chest or abdomen or pelvis,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_NAa,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,NA::a,10,not applicable,not applicable,N/A,96,not applicable,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_NAb,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,NA::b,10,missing,missing,N/A,"[97,99]",don't know (97); refusal (98); not stated (99),Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_NAb,cat,"cchs2003_p, cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2003_p::INJCG06, cchs2005_p::INJEG06, [INJG06]",cat,NA::b,10,missing,missing,N/A,else,else,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_1,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,1,10,Multiple sites,Multiple sites,N/A,1,Multiple sites,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_2,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,2,10,Eyes/head/neck,Eyes/head/neck,N/A,"[2,4]",Eyes/head/neck,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_3,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,3,10,Shoulder/upper arm,Shoulder/upper arm,N/A,5,Shoulder/upper arm,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_4,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,4,10,Elbow/lower arm,Elbow/lower arm,N/A,6,Elbow/lower arm,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_5,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,5,10,Wrist/hand,Wrist/hand,N/A,"[7,8]",Wrist/hand,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_6,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,6,10,Hip or thigh,Hip or thigh,N/A,"[9,10]",Hip or thigh,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_7,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,7,10,"Knee, lower leg","Knee, lower leg",N/A,11,"Knee, lower leg",Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_8,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,8,10,"Ankle, foot","Ankle, foot",N/A,12,"Ankle, foot",Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_9,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,9,10,Upper or lower back/upper or lower spine,Upper or lower back/upper or lower spine,N/A,"[13,14]",Upper or lower back/upper or lower spine,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_10,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,10,10,Chest or abdomen or pelvis,Chest or abdomen or pelvis,N/A,"[15,16]",Chest or abdomen or pelvis,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_NAa,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,NA::a,10,not applicable,not applicable,N/A,96,not applicable,Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_NAb,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,NA::b,10,missing,missing,N/A,"[97,99]",don't know (97); refusal (98); not stated (99),Most serious injury - body part affected,What part of the body was injured?,
INJ_06,INJ_06_cat10_NAb,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_06],cat,NA::b,10,missing,missing,N/A,else,else,Most serious injury - body part affected,What part of the body was injured?,
INJ_08,INJ_08_cat8_1,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,1,8,Home or its surrounding area,Home or its surrounding area,N/A,1,Home or its surrounding area,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_2,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,2,8,Residential/school/college/university/other institutions,Residential/school/college/university/other institutions,N/A,2,Residential/school/college/university/other institutions,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_3,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,3,8,Sports or athletic area/of school/ university,Sports or athletic area/of school/ university,N/A,3,Sports or athletic area/of school/ university,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_4,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,4,8,Other sport or athletics (excluding school),Other sport or athletics (excluding school),N/A,4,Other sport or athletics (excluding school),Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_5,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,5,8,"Street, highway, sidewalk","Street, highway, sidewalk",N/A,5,"Street, highway, sidewalk",Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_6,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,6,8,Commercial,Commercial,N/A,6,Commercial,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_7,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,7,8,Industrial/construction area/farm,Industrial/construction area/farm,N/A,7,Industrial/construction area/farm,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_8,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,8,8,Other,Other,N/A,8,Other,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_NAa,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,NA::a,8,not applicable,not applicable,N/A,96,not applicable,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_NAb,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,NA::b,8,missing,missing,N/A,"[97,99]",don't know (97); refusal (98); not stated (99),Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_NAb,cat,"cchs2005_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p","cchs2005_p::INJEG08, [INJG08]",cat,NA::b,8,missing,missing,N/A,else,else,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_1,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_08],cat,1,8,Home or its surrounding area,Home or its surrounding area,N/A,1,Home or its surrounding area,Most serious injury - place of occurrence,Where did the injury happen?,
INJ_08,INJ_08_cat8_2,cat,"cchs2007_2008_p, cchs2009_m, cchs2010_m, cchs2012_m",[INJ_08],cat,2,8,Residential/school/college/university/other institutions,Residential/school/college/university/other institutions,N/A,"[2,3]",Residential/school/college/university/other institutions,Most serious injury - place of occurrence,Where did the injury happen?,
